Series,Hyp MSE,Hyp MAPE,Hyp MAE,Final MSE,Final MAPE,Final MAE,Seasonal,Win
234,0.002857408005617192,426769723652.3634,0.02391847671880374,0.00283036326536455,440397750363.49255,0.02389283072648695,True,3
235,0.0010808265346988655,585189701636.5564,0.019076345355506945,0.0010666536010148276,600556671897.6658,0.019016661699916945,True,3
236,0.0021602233908806314,532429798883.62146,0.02247218907174079,0.0022130890620487243,532429798883.6216,0.02257545339456609,True,3
237,0.004726099221364606,493723914424.68665,0.029757024456732915,0.004692149181267198,493723914424.6865,0.02967699725979998,True,3
238,0.04792446443620747,246466097219.2918,0.09701571939500682,0.047956534158168654,246466097219.29327,0.09713327544150345,False,50
239,38828.69166762289,0.03883517344111137,31.42605822796195,40316.058119163594,0.039035010285634275,31.82550231070412,True,20
240,46170.446384654846,0.038365576377092606,33.6018702780668,46170.446384654846,0.038365576377092606,33.6018702780668,True,21
241,41035.535518126104,0.035855638772901606,33.20464719493001,46226.158783072824,0.03691192061457412,35.92425253671355,True,23
242,20057.712808589575,0.019040671613277448,71.55327992827752,24713.780221819085,0.020751691119613724,76.59123700783938,True,4
243,24197.300029077498,0.019224382352438805,69.51138253566987,24897.5554706756,0.019628422560029758,70.60114032365479,True,3
244,64585.43126096218,0.01848052306612286,113.77663612601941,64354.48778940943,0.018461010204314232,113.61712152184866,True,34
245,48539.49506630582,0.017741287438527063,106.69148145633612,58740.86073097612,0.0188291094876756,111.23769728348745,True,34
246,12703.01622775893,0.01060875224673996,54.03750607368498,79228.87422417954,0.01341737320975719,68.76854454477203,True,50
248,0.06708929776796864,0.6161563853966912,0.14438576750796578,0.06708929776796864,0.6161563853966913,0.14438576750796578,False,50
249,0.049747913604918766,0.4061439000740753,0.11929081313696296,0.04974766434444126,0.4061441588400405,0.11929140520045503,False,50
250,0.04061800143441362,0.2952312823119273,0.10333336448304312,0.04061800143441362,0.29523128231192725,0.10333336448304302,False,50
